id;user_id;invoice_id;entry_type;account;amount;description;created_at;tenant_id;created_by
6635f413-19f3-4364-b490-3e02d46be5de;a7f33a24-0f92-4a7d-b7e2-df3f1424032c;d021335d-092f-4654-bdcb-600f1d7c9c44;credit;Revenue;850;Sale: Quick Heal Essential [E25-/er1-33801];2026-06-07 04:32:07.123863+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a7f33a24-0f92-4a7d-b7e2-df3f1424032c
03240b6b-ac09-4dfc-837a-ffac7adc17ef;a7f33a24-0f92-4a7d-b7e2-df3f1424032c;d021335d-092f-4654-bdcb-600f1d7c9c44;debit;COGS;260;Cost: Quick Heal Essential [E25-/er1-33801];2026-06-07 04:32:07.123863+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a7f33a24-0f92-4a7d-b7e2-df3f1424032c
00a424b6-aa72-41b3-af35-06a033c0d262;a7f33a24-0f92-4a7d-b7e2-df3f1424032c;d021335d-092f-4654-bdcb-600f1d7c9c44;credit;Inventory;260;Cost: Quick Heal Essential [E25-/er1-33801];2026-06-07 04:32:07.123863+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a7f33a24-0f92-4a7d-b7e2-df3f1424032c
1a132243-876a-4a95-b6d3-37b9e3ae82ac;a7f33a24-0f92-4a7d-b7e2-df3f1424032c;d021335d-092f-4654-bdcb-600f1d7c9c44;debit;Cash;800;Sale: STOLT Laptop Bag [32];2026-06-07 04:32:07.123863+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a7f33a24-0f92-4a7d-b7e2-df3f1424032c
aa9d2837-c918-4fca-9e91-9282b4a9fa43;a7f33a24-0f92-4a7d-b7e2-df3f1424032c;d021335d-092f-4654-bdcb-600f1d7c9c44;credit;Revenue;800;Sale: STOLT Laptop Bag [32];2026-06-07 04:32:07.123863+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a7f33a24-0f92-4a7d-b7e2-df3f1424032c
34c3d000-4910-4393-bf6a-83c4fe7d8617;a7f33a24-0f92-4a7d-b7e2-df3f1424032c;d021335d-092f-4654-bdcb-600f1d7c9c44;debit;COGS;0;Cost: STOLT Laptop Bag [32];2026-06-07 04:32:07.123863+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a7f33a24-0f92-4a7d-b7e2-df3f1424032c
6566f511-9ae9-47ab-85ba-88c4004e8a25;a7f33a24-0f92-4a7d-b7e2-df3f1424032c;d021335d-092f-4654-bdcb-600f1d7c9c44;credit;Inventory;0;Cost: STOLT Laptop Bag [32];2026-06-07 04:32:07.123863+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a7f33a24-0f92-4a7d-b7e2-df3f1424032c
52b1dfa3-c730-4772-9506-d537fa84f3db;a24f0333-9056-4c23-893b-8acbc1c57ec1;2276d318-029e-4684-adca-3c96b94a90e8;debit;Cash;999;Service receipt: OG-INV-00016;2026-06-08 05:37:59.672387+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
ba869a04-f454-42aa-a8d4-fb5259e8588c;a24f0333-9056-4c23-893b-8acbc1c57ec1;2276d318-029e-4684-adca-3c96b94a90e8;credit;Service Income;999;Labor: HP;2026-06-08 05:37:59.672387+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
9086bcc6-9043-43ed-a303-65e8fb094f71;a24f0333-9056-4c23-893b-8acbc1c57ec1;b7267f8d-46d7-406c-a2dd-7c24536d93e4;debit;Cash;589;Service receipt: OG-GST-00007;2026-06-08 11:11:59.046133+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
e5d062f2-333d-4951-9512-4c804e1519dc;a24f0333-9056-4c23-893b-8acbc1c57ec1;b7267f8d-46d7-406c-a2dd-7c24536d93e4;credit;GST Payable;89.82;GST 18% payable: OG-GST-00007;2026-06-08 11:11:59.046133+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
17ed32d9-45f7-4f88-8fb8-8606d706887e;a24f0333-9056-4c23-893b-8acbc1c57ec1;b7267f8d-46d7-406c-a2dd-7c24536d93e4;credit;Service Income;499;Labor: Gaming Laptop;2026-06-08 11:11:59.046133+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
a381350e-8c6e-448e-be8f-bbc1361f3702;a24f0333-9056-4c23-893b-8acbc1c57ec1;d3d7628b-36e1-4047-bf1a-65cace7b8c41;debit;Cash;6500;Service receipt: OG-INV-00018;2026-06-08 12:56:48.680557+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
2c30b7b5-a987-4671-9225-a77815e52fd7;a24f0333-9056-4c23-893b-8acbc1c57ec1;d3d7628b-36e1-4047-bf1a-65cace7b8c41;credit;Service Income;6500;Labor: Lattitude;2026-06-08 12:56:48.680557+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
566d0768-6c29-49b0-9481-0fa42771bbfe;a24f0333-9056-4c23-893b-8acbc1c57ec1;c03ba4ce-ecd2-4ce0-9bf8-55e6730f4e96;debit;Cash;999;Service receipt: OG-INV-00019;2026-06-08 13:49:40.48627+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
e69b3866-94ac-4881-bc15-ec3a86cf543e;a24f0333-9056-4c23-893b-8acbc1c57ec1;c03ba4ce-ecd2-4ce0-9bf8-55e6730f4e96;credit;Service Income;999;Labor: CPU;2026-06-08 13:49:40.48627+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
f5657b09-0f82-4b43-91e3-00bcb713eec6;a7f33a24-0f92-4a7d-b7e2-df3f1424032c;0d97bc7e-d05c-4156-9b58-a9b100d06aeb;debit;Cash;999;Service receipt: OG-INV-00020;2026-06-08 14:12:32.359806+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a7f33a24-0f92-4a7d-b7e2-df3f1424032c
d7857d23-c3a1-4c99-a4ce-dd8e0a26503b;a7f33a24-0f92-4a7d-b7e2-df3f1424032c;0d97bc7e-d05c-4156-9b58-a9b100d06aeb;credit;Service Income;999;Labor: Inspiron;2026-06-08 14:12:32.359806+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a7f33a24-0f92-4a7d-b7e2-df3f1424032c
95537533-884e-4f9c-89e6-09cf917a4296;a24f0333-9056-4c23-893b-8acbc1c57ec1;871842e6-f8b3-4347-ac19-5d7d5038b2ae;debit;Cash;8500;Service receipt: OG-INV-00019;2026-06-11 11:08:19.179067+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
929b8e32-bfd9-4cf1-8914-d317a8ae5655;a24f0333-9056-4c23-893b-8acbc1c57ec1;871842e6-f8b3-4347-ac19-5d7d5038b2ae;credit;Revenue;8500;Parts sold: OG-JOB-00012;2026-06-11 11:08:19.179067+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
1eb28575-907c-4e20-9266-da0a3868e00b;a24f0333-9056-4c23-893b-8acbc1c57ec1;871842e6-f8b3-4347-ac19-5d7d5038b2ae;debit;COGS;4189;Parts cost: OG-JOB-00012;2026-06-11 11:08:19.179067+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
f856c324-ad29-45de-8696-9b7943ef46e3;a24f0333-9056-4c23-893b-8acbc1c57ec1;871842e6-f8b3-4347-ac19-5d7d5038b2ae;credit;Inventory;4189;Parts cost: OG-JOB-00012;2026-06-11 11:08:19.179067+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
d4cc4a22-7125-4a70-8e68-252ec788fce2;a24f0333-9056-4c23-893b-8acbc1c57ec1;84b76905-d92f-47e1-afb9-e3e137c2be24;debit;Cash;3300;Spare: HP Laptop Battery [EL04XL] x1;2026-06-16 07:45:30.456486+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
cd6108bd-6730-483d-97e9-7349424b8ccc;a24f0333-9056-4c23-893b-8acbc1c57ec1;84b76905-d92f-47e1-afb9-e3e137c2be24;credit;Revenue;3300;Spare: HP Laptop Battery [EL04XL] x1;2026-06-16 07:45:30.456486+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
85d01332-bbcd-4405-a9ba-da8aed34358e;a24f0333-9056-4c23-893b-8acbc1c57ec1;84b76905-d92f-47e1-afb9-e3e137c2be24;debit;COGS;1770;Cost: HP Laptop Battery x1;2026-06-16 07:45:30.456486+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
6420c9ad-cdcf-429c-b0a3-9d379abddd88;a24f0333-9056-4c23-893b-8acbc1c57ec1;84b76905-d92f-47e1-afb9-e3e137c2be24;credit;Inventory;1770;Cost: HP Laptop Battery x1;2026-06-16 07:45:30.456486+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
807c87e2-16d2-41dc-9e9a-310f6db586e1;a24f0333-9056-4c23-893b-8acbc1c57ec1;082702f7-d5e4-4d7b-ad09-0845e3d5d6bc;debit;Cash;999;Service receipt: OG-INV-00021;2026-06-16 12:31:14.998436+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
5e518c87-0517-4fb8-8abb-732ba0531278;a24f0333-9056-4c23-893b-8acbc1c57ec1;082702f7-d5e4-4d7b-ad09-0845e3d5d6bc;credit;Service Income;999;Labor: ideapad 320;2026-06-16 12:31:14.998436+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
e924628b-4d21-4e5f-b722-567776d4fa7e;a24f0333-9056-4c23-893b-8acbc1c57ec1;4cc78d76-fbe6-4349-887e-420cf49b1d10;debit;Cash;3100;Service receipt: OG-INV-00022;2026-06-18 14:03:47.369732+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
1017771e-f483-4565-8cd2-ca9013e1b208;a24f0333-9056-4c23-893b-8acbc1c57ec1;4cc78d76-fbe6-4349-887e-420cf49b1d10;credit;Service Income;3100;Labor: Ideapad Slim 5;2026-06-18 14:03:47.369732+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
2f529627-475e-4abe-b7f1-ec8a9ea60afc;a24f0333-9056-4c23-893b-8acbc1c57ec1;f888e1fe-185d-462e-91b2-3fddf6a44400;debit;Cash;1500;Sale: Boat Rockerz Prime 210ANC [8905650116168];2026-06-22 14:06:51.723975+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
c8c6e7e7-5aff-4812-a8df-11f0773c47db;a24f0333-9056-4c23-893b-8acbc1c57ec1;f888e1fe-185d-462e-91b2-3fddf6a44400;credit;Revenue;1500;Sale: Boat Rockerz Prime 210ANC [8905650116168];2026-06-22 14:06:51.723975+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
274e7ee2-cd96-41ff-b8e5-cfbf379dcf44;a24f0333-9056-4c23-893b-8acbc1c57ec1;f888e1fe-185d-462e-91b2-3fddf6a44400;debit;COGS;1195;Cost: Boat Rockerz Prime 210ANC [8905650116168];2026-06-22 14:06:51.723975+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
857fbbbf-15d8-45e4-8ed9-c6bc25a54377;a24f0333-9056-4c23-893b-8acbc1c57ec1;f888e1fe-185d-462e-91b2-3fddf6a44400;credit;Inventory;1195;Cost: Boat Rockerz Prime 210ANC [8905650116168];2026-06-22 14:06:51.723975+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
73b0bb10-ddb7-4be3-bd71-d0c5d36d5112;a24f0333-9056-4c23-893b-8acbc1c57ec1;82e7373d-ddac-468d-83fb-9d53c5738bef;debit;Cash;2000;Sale: boat Wave Astra 3 [8905650068771];2026-06-22 14:17:27.511289+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
b18a359a-ff88-4955-b0be-0f56e383a14d;a24f0333-9056-4c23-893b-8acbc1c57ec1;82e7373d-ddac-468d-83fb-9d53c5738bef;credit;Revenue;2000;Sale: boat Wave Astra 3 [8905650068771];2026-06-22 14:17:27.511289+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
c6819360-870e-48f0-a34e-d5a79e4f9cea;a24f0333-9056-4c23-893b-8acbc1c57ec1;82e7373d-ddac-468d-83fb-9d53c5738bef;debit;COGS;1950;Cost: boat Wave Astra 3 [8905650068771];2026-06-22 14:17:27.511289+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
0d0630f8-e34d-4ac4-9568-4c93915eeb6e;a24f0333-9056-4c23-893b-8acbc1c57ec1;82e7373d-ddac-468d-83fb-9d53c5738bef;credit;Inventory;1950;Cost: boat Wave Astra 3 [8905650068771];2026-06-22 14:17:27.511289+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
18579bc0-82f5-48b1-893b-493568ef3afc;a24f0333-9056-4c23-893b-8acbc1c57ec1;ae5eff95-a90c-45c1-b114-858365170a00;debit;Cash;1250;Sale: boat ROCKERZ ZEN ANC [8905650126259];2026-06-22 14:36:53.746922+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
4cdad38e-6016-4c64-930a-907f85eecea2;a24f0333-9056-4c23-893b-8acbc1c57ec1;ae5eff95-a90c-45c1-b114-858365170a00;credit;Revenue;1250;Sale: boat ROCKERZ ZEN ANC [8905650126259];2026-06-22 14:36:53.746922+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
92cb6e3e-8009-463d-96c9-95b9f817a861;a24f0333-9056-4c23-893b-8acbc1c57ec1;ae5eff95-a90c-45c1-b114-858365170a00;debit;COGS;1149;Cost: boat ROCKERZ ZEN ANC [8905650126259];2026-06-22 14:36:53.746922+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
49d4ca9c-32f5-42e2-a07b-abc418c81ffd;a24f0333-9056-4c23-893b-8acbc1c57ec1;ae5eff95-a90c-45c1-b114-858365170a00;credit;Inventory;1149;Cost: boat ROCKERZ ZEN ANC [8905650126259];2026-06-22 14:36:53.746922+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
2774cd0f-bb33-4319-bd36-6ad6495baf5b;a24f0333-9056-4c23-893b-8acbc1c57ec1;82e7373d-ddac-468d-83fb-9d53c5738bef;debit;Revenue;760;Adjustment for invoice OG-INV-00024 (edit);2026-06-22 14:48:47.733343+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
ee528eff-98b7-4d89-b095-b4c40df0de89;a24f0333-9056-4c23-893b-8acbc1c57ec1;f2fdcfae-c77a-4bd1-86a3-fd072d16cdfc;debit;Cash;650;Sale: HP S500 WIRELESS MOUSE [7CH552GHC0];2026-06-23 07:14:22.96658+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
f28fa0ae-9a90-471b-8888-62dbddb1dbad;a24f0333-9056-4c23-893b-8acbc1c57ec1;f2fdcfae-c77a-4bd1-86a3-fd072d16cdfc;credit;Revenue;650;Sale: HP S500 WIRELESS MOUSE [7CH552GHC0];2026-06-23 07:14:22.96658+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
6ba437a7-7818-452d-b940-87ad0dcc61c0;a24f0333-9056-4c23-893b-8acbc1c57ec1;f2fdcfae-c77a-4bd1-86a3-fd072d16cdfc;debit;COGS;496;Cost: HP S500 WIRELESS MOUSE [7CH552GHC0];2026-06-23 07:14:22.96658+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
1cd4606e-68f8-40dd-b7f5-ce13bc55d89b;a24f0333-9056-4c23-893b-8acbc1c57ec1;f2fdcfae-c77a-4bd1-86a3-fd072d16cdfc;credit;Inventory;496;Cost: HP S500 WIRELESS MOUSE [7CH552GHC0];2026-06-23 07:14:22.96658+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
5d58b4b3-f415-499f-aa7b-d2d6e086bd03;a24f0333-9056-4c23-893b-8acbc1c57ec1;f2fdcfae-c77a-4bd1-86a3-fd072d16cdfc;debit;Revenue;99.15;GST extracted (incl.): OG-GST-00007;2026-06-23 07:14:22.96658+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
cf748cfa-29d3-4826-89ec-f4a0826154a6;a24f0333-9056-4c23-893b-8acbc1c57ec1;f2fdcfae-c77a-4bd1-86a3-fd072d16cdfc;credit;GST Payable;99.15;GST 18% payable: OG-GST-00007;2026-06-23 07:14:22.96658+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
c68a4d31-6ecd-4d34-b1d8-87ee69686d6e;a24f0333-9056-4c23-893b-8acbc1c57ec1;6f0f397f-80cd-4ce0-b766-3ae8439ca689;debit;Cash;3500;Service receipt: OG-INV-00026;2026-06-24 09:30:11.87041+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
97038793-5a77-4cc6-85c3-3be4248d22fc;a24f0333-9056-4c23-893b-8acbc1c57ec1;6f0f397f-80cd-4ce0-b766-3ae8439ca689;credit;Service Income;3500;Labor: N19C1D;2026-06-24 09:30:11.87041+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
37caafd7-01cb-464e-8f5e-7520e248e58c;a24f0333-9056-4c23-893b-8acbc1c57ec1;6f0f397f-80cd-4ce0-b766-3ae8439ca689;credit;Revenue;1;Parts sold: OG-JOB-00022;2026-06-24 09:30:11.87041+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
55998131-54ee-41fa-9375-578441498a5f;a24f0333-9056-4c23-893b-8acbc1c57ec1;6f0f397f-80cd-4ce0-b766-3ae8439ca689;debit;COGS;668;Parts cost: OG-JOB-00022;2026-06-24 09:30:11.87041+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
8d263832-354b-422f-9889-c597b7118bdb;a24f0333-9056-4c23-893b-8acbc1c57ec1;6f0f397f-80cd-4ce0-b766-3ae8439ca689;credit;Inventory;668;Parts cost: OG-JOB-00022;2026-06-24 09:30:11.87041+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
f354710c-7cf0-4371-88b1-ea6d982a8c49;a24f0333-9056-4c23-893b-8acbc1c57ec1;6f0f397f-80cd-4ce0-b766-3ae8439ca689;debit;Discount;1;Discount: OG-INV-00026;2026-06-24 09:30:11.87041+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
35ee5771-bfb4-45a4-b0ad-7f95239c0091;a24f0333-9056-4c23-893b-8acbc1c57ec1;6f0f397f-80cd-4ce0-b766-3ae8439ca689;credit;Cash;1;Discount: OG-INV-00026;2026-06-24 09:30:11.87041+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
cc66762c-3382-4641-978d-667b82b8728c;a7f33a24-0f92-4a7d-b7e2-df3f1424032c;b4652575-a271-4f73-888b-106736066c18;debit;Cash;2050;Sale: Apple C-type 20w power adapter x1;2026-06-28 11:11:23.380948+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a7f33a24-0f92-4a7d-b7e2-df3f1424032c
e4463052-a049-4af8-9fe5-47d23ffd9056;a7f33a24-0f92-4a7d-b7e2-df3f1424032c;b4652575-a271-4f73-888b-106736066c18;credit;Revenue;2050;Sale: Apple C-type 20w power adapter x1;2026-06-28 11:11:23.380948+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a7f33a24-0f92-4a7d-b7e2-df3f1424032c
536fe457-2c70-40ae-95a9-70c485765598;a7f33a24-0f92-4a7d-b7e2-df3f1424032c;e9fbb11c-5707-4794-871b-06f58f911d96;debit;Cash;999;Service receipt: OG-INV-00028;2026-06-29 14:44:55.140973+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a7f33a24-0f92-4a7d-b7e2-df3f1424032c
5ae23be7-31b5-4767-b053-86f9dc3c489f;a7f33a24-0f92-4a7d-b7e2-df3f1424032c;e9fbb11c-5707-4794-871b-06f58f911d96;credit;Service Income;999;Labor: DELL LATITUDE;2026-06-29 14:44:55.140973+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a7f33a24-0f92-4a7d-b7e2-df3f1424032c
391394bc-1517-4f9a-85f3-d9b1431d71ec;a24f0333-9056-4c23-893b-8acbc1c57ec1;3f9f7d30-4cce-4f34-bed6-07d5cd92f261;debit;Cash;26000;Sale: Lenovo ThinkPad X13 Gen 2 [PC2JLM42];2026-07-01 11:19:52.170261+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
4e5e4b01-c770-4e4c-ad18-4e100e3b3eb0;a24f0333-9056-4c23-893b-8acbc1c57ec1;3f9f7d30-4cce-4f34-bed6-07d5cd92f261;credit;Revenue;26000;Sale: Lenovo ThinkPad X13 Gen 2 [PC2JLM42];2026-07-01 11:19:52.170261+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
673c8485-522b-40db-b8d5-e83fb21e3265;a24f0333-9056-4c23-893b-8acbc1c57ec1;3f9f7d30-4cce-4f34-bed6-07d5cd92f261;debit;COGS;22800;Cost: Lenovo ThinkPad X13 Gen 2 [PC2JLM42];2026-07-01 11:19:52.170261+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
80d964d9-0790-450d-b0cd-86f4850e6ddf;a24f0333-9056-4c23-893b-8acbc1c57ec1;3f9f7d30-4cce-4f34-bed6-07d5cd92f261;credit;Inventory;22800;Cost: Lenovo ThinkPad X13 Gen 2 [PC2JLM42];2026-07-01 11:19:52.170261+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
13cbaa97-d6ae-460d-844e-fa91e638f3f2;a24f0333-9056-4c23-893b-8acbc1c57ec1;c3f316cb-1a64-4948-b726-354501607fbc;debit;Cash;31200;Sale: Lenovo Thinkpad T14s [PC1WX822];2026-07-01 12:23:28.089024+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
c8195573-ce9f-4252-b2e4-704544380b1c;a24f0333-9056-4c23-893b-8acbc1c57ec1;c3f316cb-1a64-4948-b726-354501607fbc;credit;Revenue;31200;Sale: Lenovo Thinkpad T14s [PC1WX822];2026-07-01 12:23:28.089024+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
cc9e1cfd-4955-47ed-be8b-90a2880a457b;a24f0333-9056-4c23-893b-8acbc1c57ec1;c3f316cb-1a64-4948-b726-354501607fbc;debit;COGS;25500;Cost: Lenovo Thinkpad T14s [PC1WX822];2026-07-01 12:23:28.089024+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
8e43650c-1df2-489f-b1bc-985597673d1d;a24f0333-9056-4c23-893b-8acbc1c57ec1;c3f316cb-1a64-4948-b726-354501607fbc;credit;Inventory;25500;Cost: Lenovo Thinkpad T14s [PC1WX822];2026-07-01 12:23:28.089024+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
24b82926-d8ab-4d58-8917-6b313eaf5261;a24f0333-9056-4c23-893b-8acbc1c57ec1;c3f316cb-1a64-4948-b726-354501607fbc;debit;Cash;0;Sale: Quick Heal Essential [E25-/er1-34766];2026-07-01 12:23:28.089024+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
ce6a9d3f-bd52-4351-bc46-662a61bc020e;a24f0333-9056-4c23-893b-8acbc1c57ec1;c3f316cb-1a64-4948-b726-354501607fbc;credit;Revenue;0;Sale: Quick Heal Essential [E25-/er1-34766];2026-07-01 12:23:28.089024+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
d2a4841e-598b-4ba6-8fd4-b2672a1c8d8a;a24f0333-9056-4c23-893b-8acbc1c57ec1;c3f316cb-1a64-4948-b726-354501607fbc;debit;COGS;260;Cost: Quick Heal Essential [E25-/er1-34766];2026-07-01 12:23:28.089024+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
93b9b7cb-f596-46a8-93a7-0a293648ec8c;a24f0333-9056-4c23-893b-8acbc1c57ec1;c3f316cb-1a64-4948-b726-354501607fbc;credit;Inventory;260;Cost: Quick Heal Essential [E25-/er1-34766];2026-07-01 12:23:28.089024+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
16fce9d9-c12d-406c-9b55-4ffc32e864b4;a24f0333-9056-4c23-893b-8acbc1c57ec1;c3f316cb-1a64-4948-b726-354501607fbc;debit;Cash;0;Sale: Lenovo 210 2.4GHz Wireless USB Keyboard and Mouse Combo [Z15D0JHR];2026-07-01 12:23:28.089024+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
59be1a9e-e347-4c0b-bc8a-8b2ab8cf042f;a24f0333-9056-4c23-893b-8acbc1c57ec1;c3f316cb-1a64-4948-b726-354501607fbc;credit;Revenue;0;Sale: Lenovo 210 2.4GHz Wireless USB Keyboard and Mouse Combo [Z15D0JHR];2026-07-01 12:23:28.089024+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
8b02fd8c-f743-44ac-a757-c7c320d6c302;a24f0333-9056-4c23-893b-8acbc1c57ec1;c3f316cb-1a64-4948-b726-354501607fbc;debit;COGS;826;Cost: Lenovo 210 2.4GHz Wireless USB Keyboard and Mouse Combo [Z15D0JHR];2026-07-01 12:23:28.089024+00;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
